notice_id,user_id,title,description,image_url,status,publish_date,expiry_date,created_at,updated_at
384,453,Campus Notice Title 384,This is the description for campus notice number 384. Please read carefully.,https://example.com/notices/image_384.jpg,rejected,23-02-2026 11:00,14-03-2026 11:00,13-02-2026 13:00,13-02-2026 19:00
385,44,Campus Notice Title 385,This is the description for campus notice number 385. Please read carefully.,https://example.com/notices/image_385.jpg,published,18-03-2026 15:00,29-03-2026 15:00,27-02-2026 10:00,27-02-2026 20:00
386,543,Campus Notice Title 386,This is the description for campus notice number 386. Please read carefully.,https://example.com/notices/image_386.jpg,published,26-01-2026 15:00,15-02-2026 15:00,28-03-2026 13:00,28-03-2026 13:00
387,230,Campus Notice Title 387,This is the description for campus notice number 387. Please read carefully.,https://example.com/notices/image_387.jpg,pending,08-03-2026 12:00,07-04-2026 12:00,02-03-2026 15:00,02-03-2026 21:00
388,489,Campus Notice Title 388,This is the description for campus notice number 388. Please read carefully.,https://example.com/notices/image_388.jpg,pending,19-01-2026 17:00,07-02-2026 17:00,29-01-2026 13:00,29-01-2026 18:00
389,925,Campus Notice Title 389,This is the description for campus notice number 389. Please read carefully.,https://example.com/notices/image_389.jpg,rejected,04-01-2026 09:00,14-01-2026 09:00,05-01-2026 17:00,05-01-2026 19:00
390,926,Campus Notice Title 390,This is the description for campus notice number 390. Please read carefully.,https://example.com/notices/image_390.jpg,published,11-02-2026 13:00,28-02-2026 13:00,06-03-2026 11:00,06-03-2026 12:00
391,827,Campus Notice Title 391,This is the description for campus notice number 391. Please read carefully.,https://example.com/notices/image_391.jpg,draft,26-03-2026 17:00,01-04-2026 17:00,25-02-2026 17:00,26-02-2026 01:00
392,29,Campus Notice Title 392,This is the description for campus notice number 392. Please read carefully.,https://example.com/notices/image_392.jpg,published,12-01-2026 17:00,09-02-2026 17:00,27-02-2026 14:00,27-02-2026 16:00
393,135,Campus Notice Title 393,This is the description for campus notice number 393. Please read carefully.,https://example.com/notices/image_393.jpg,rejected,10-01-2026 09:00,27-01-2026 09:00,06-03-2026 14:00,06-03-2026 22:00
394,504,Campus Notice Title 394,This is the description for campus notice number 394. Please read carefully.,https://example.com/notices/image_394.jpg,pending,02-03-2026 13:00,23-03-2026 13:00,18-01-2026 16:00,19-01-2026 02:00
395,213,Campus Notice Title 395,This is the description for campus notice number 395. Please read carefully.,https://example.com/notices/image_395.jpg,published,18-03-2026 11:00,28-03-2026 11:00,26-02-2026 17:00,26-02-2026 23:00
396,411,Campus Notice Title 396,This is the description for campus notice number 396. Please read carefully.,https://example.com/notices/image_396.jpg,draft,07-01-2026 12:00,21-01-2026 12:00,26-03-2026 10:00,26-03-2026 17:00
397,822,Campus Notice Title 397,This is the description for campus notice number 397. Please read carefully.,https://example.com/notices/image_397.jpg,draft,13-03-2026 14:00,10-04-2026 14:00,21-02-2026 11:00,21-02-2026 20:00
398,625,Campus Notice Title 398,This is the description for campus notice number 398. Please read carefully.,https://example.com/notices/image_398.jpg,published,31-01-2026 10:00,20-02-2026 10:00,09-01-2026 17:00,09-01-2026 21:00
399,165,Campus Notice Title 399,This is the description for campus notice number 399. Please read carefully.,https://example.com/notices/image_399.jpg,draft,30-03-2026 17:00,25-04-2026 17:00,31-03-2026 12:00,31-03-2026 17:00
400,765,Campus Notice Title 400,This is the description for campus notice number 400. Please read carefully.,https://example.com/notices/image_400.jpg,rejected,18-03-2026 16:00,11-04-2026 16:00,14-02-2026 12:00,14-02-2026 22:00
401,225,Campus Notice Title 401,This is the description for campus notice number 401. Please read carefully.,https://example.com/notices/image_401.jpg,pending,26-02-2026 12:00,24-03-2026 12:00,15-03-2026 11:00,15-03-2026 16:00
402,384,Campus Notice Title 402,This is the description for campus notice number 402. Please read carefully.,https://example.com/notices/image_402.jpg,draft,03-03-2026 13:00,12-03-2026 13:00,05-02-2026 12:00,05-02-2026 15:00
403,551,Campus Notice Title 403,This is the description for campus notice number 403. Please read carefully.,https://example.com/notices/image_403.jpg,rejected,10-02-2026 12:00,17-02-2026 12:00,03-01-2026 13:00,03-01-2026 16:00
404,986,Campus Notice Title 404,This is the description for campus notice number 404. Please read carefully.,https://example.com/notices/image_404.jpg,draft,17-03-2026 11:00,16-04-2026 11:00,17-03-2026 17:00,17-03-2026 17:00
405,492,Campus Notice Title 405,This is the description for campus notice number 405. Please read carefully.,https://example.com/notices/image_405.jpg,pending,21-01-2026 10:00,15-02-2026 10:00,08-03-2026 15:00,08-03-2026 19:00
406,405,Campus Notice Title 406,This is the description for campus notice number 406. Please read carefully.,https://example.com/notices/image_406.jpg,pending,13-03-2026 09:00,25-03-2026 09:00,18-01-2026 10:00,18-01-2026 20:00
407,974,Campus Notice Title 407,This is the description for campus notice number 407. Please read carefully.,https://example.com/notices/image_407.jpg,pending,08-03-2026 17:00,19-03-2026 17:00,09-01-2026 13:00,09-01-2026 20:00
408,122,Campus Notice Title 408,This is the description for campus notice number 408. Please read carefully.,https://example.com/notices/image_408.jpg,rejected,26-03-2026 13:00,09-04-2026 13:00,08-02-2026 15:00,08-02-2026 16:00
409,432,Campus Notice Title 409,This is the description for campus notice number 409. Please read carefully.,https://example.com/notices/image_409.jpg,rejected,18-03-2026 10:00,30-03-2026 10:00,02-03-2026 16:00,03-03-2026 00:00
410,887,Campus Notice Title 410,This is the description for campus notice number 410. Please read carefully.,https://example.com/notices/image_410.jpg,rejected,01-03-2026 12:00,29-03-2026 12:00,02-01-2026 10:00,02-01-2026 11:00
411,451,Campus Notice Title 411,This is the description for campus notice number 411. Please read carefully.,https://example.com/notices/image_411.jpg,published,25-01-2026 13:00,06-02-2026 13:00,19-03-2026 11:00,19-03-2026 12:00
412,231,Campus Notice Title 412,This is the description for campus notice number 412. Please read carefully.,https://example.com/notices/image_412.jpg,published,20-01-2026 16:00,05-02-2026 16:00,20-02-2026 12:00,20-02-2026 17:00
413,498,Campus Notice Title 413,This is the description for campus notice number 413. Please read carefully.,https://example.com/notices/image_413.jpg,pending,01-01-2026 12:00,11-01-2026 12:00,29-03-2026 09:00,29-03-2026 17:00
414,337,Campus Notice Title 414,This is the description for campus notice number 414. Please read carefully.,https://example.com/notices/image_414.jpg,pending,25-02-2026 14:00,11-03-2026 14:00,03-02-2026 13:00,03-02-2026 23:00
415,114,Campus Notice Title 415,This is the description for campus notice number 415. Please read carefully.,https://example.com/notices/image_415.jpg,pending,07-03-2026 17:00,26-03-2026 17:00,23-03-2026 09:00,23-03-2026 10:00
416,190,Campus Notice Title 416,This is the description for campus notice number 416. Please read carefully.,https://example.com/notices/image_416.jpg,rejected,16-01-2026 16:00,21-01-2026 16:00,08-03-2026 14:00,08-03-2026 15:00
417,298,Campus Notice Title 417,This is the description for campus notice number 417. Please read carefully.,https://example.com/notices/image_417.jpg,draft,24-03-2026 10:00,31-03-2026 10:00,26-02-2026 10:00,26-02-2026 11:00
418,543,Campus Notice Title 418,This is the description for campus notice number 418. Please read carefully.,https://example.com/notices/image_418.jpg,rejected,09-02-2026 10:00,04-03-2026 10:00,05-01-2026 10:00,05-01-2026 10:00
419,874,Campus Notice Title 419,This is the description for campus notice number 419. Please read carefully.,https://example.com/notices/image_419.jpg,published,24-01-2026 12:00,13-02-2026 12:00,12-01-2026 12:00,12-01-2026 19:00
420,54,Campus Notice Title 420,This is the description for campus notice number 420. Please read carefully.,https://example.com/notices/image_420.jpg,pending,26-03-2026 14:00,31-03-2026 14:00,07-01-2026 16:00,08-01-2026 01:00
421,760,Campus Notice Title 421,This is the description for campus notice number 421. Please read carefully.,https://example.com/notices/image_421.jpg,draft,11-03-2026 12:00,07-04-2026 12:00,04-03-2026 14:00,04-03-2026 19:00
422,815,Campus Notice Title 422,This is the description for campus notice number 422. Please read carefully.,https://example.com/notices/image_422.jpg,rejected,02-03-2026 15:00,23-03-2026 15:00,04-01-2026 16:00,04-01-2026 18:00
423,102,Campus Notice Title 423,This is the description for campus notice number 423. Please read carefully.,https://example.com/notices/image_423.jpg,pending,21-01-2026 09:00,20-02-2026 09:00,26-03-2026 15:00,26-03-2026 18:00
424,93,Campus Notice Title 424,This is the description for campus notice number 424. Please read carefully.,https://example.com/notices/image_424.jpg,draft,21-03-2026 13:00,26-03-2026 13:00,17-03-2026 15:00,17-03-2026 21:00
425,839,Campus Notice Title 425,This is the description for campus notice number 425. Please read carefully.,https://example.com/notices/image_425.jpg,published,21-03-2026 13:00,10-04-2026 13:00,12-01-2026 15:00,12-01-2026 21:00
426,270,Campus Notice Title 426,This is the description for campus notice number 426. Please read carefully.,https://example.com/notices/image_426.jpg,published,08-02-2026 14:00,07-03-2026 14:00,01-03-2026 15:00,01-03-2026 17:00
427,349,Campus Notice Title 427,This is the description for campus notice number 427. Please read carefully.,https://example.com/notices/image_427.jpg,pending,31-03-2026 15:00,14-04-2026 15:00,03-01-2026 14:00,03-01-2026 17:00
428,521,Campus Notice Title 428,This is the description for campus notice number 428. Please read carefully.,https://example.com/notices/image_428.jpg,pending,17-01-2026 13:00,23-01-2026 13:00,18-01-2026 10:00,18-01-2026 10:00
429,795,Campus Notice Title 429,This is the description for campus notice number 429. Please read carefully.,https://example.com/notices/image_429.jpg,published,03-02-2026 15:00,04-03-2026 15:00,14-02-2026 11:00,14-02-2026 13:00
430,605,Campus Notice Title 430,This is the description for campus notice number 430. Please read carefully.,https://example.com/notices/image_430.jpg,pending,12-02-2026 11:00,02-03-2026 11:00,20-01-2026 16:00,21-01-2026 02:00
431,199,Campus Notice Title 431,This is the description for campus notice number 431. Please read carefully.,https://example.com/notices/image_431.jpg,pending,06-02-2026 16:00,22-02-2026 16:00,19-02-2026 14:00,19-02-2026 19:00
432,660,Campus Notice Title 432,This is the description for campus notice number 432. Please read carefully.,https://example.com/notices/image_432.jpg,rejected,16-02-2026 10:00,12-03-2026 10:00,20-03-2026 12:00,20-03-2026 16:00
433,652,Campus Notice Title 433,This is the description for campus notice number 433. Please read carefully.,https://example.com/notices/image_433.jpg,pending,21-02-2026 12:00,07-03-2026 12:00,25-03-2026 10:00,25-03-2026 13:00
434,59,Campus Notice Title 434,This is the description for campus notice number 434. Please read carefully.,https://example.com/notices/image_434.jpg,pending,01-02-2026 11:00,21-02-2026 11:00,25-01-2026 15:00,25-01-2026 19:00
435,758,Campus Notice Title 435,This is the description for campus notice number 435. Please read carefully.,https://example.com/notices/image_435.jpg,published,06-01-2026 11:00,16-01-2026 11:00,02-01-2026 10:00,02-01-2026 13:00
436,240,Campus Notice Title 436,This is the description for campus notice number 436. Please read carefully.,https://example.com/notices/image_436.jpg,draft,29-03-2026 14:00,22-04-2026 14:00,08-03-2026 13:00,08-03-2026 22:00
437,191,Campus Notice Title 437,This is the description for campus notice number 437. Please read carefully.,https://example.com/notices/image_437.jpg,rejected,19-01-2026 10:00,09-02-2026 10:00,16-02-2026 16:00,16-02-2026 20:00
438,607,Campus Notice Title 438,This is the description for campus notice number 438. Please read carefully.,https://example.com/notices/image_438.jpg,rejected,11-01-2026 11:00,31-01-2026 11:00,11-02-2026 09:00,11-02-2026 19:00
439,585,Campus Notice Title 439,This is the description for campus notice number 439. Please read carefully.,https://example.com/notices/image_439.jpg,draft,04-02-2026 13:00,19-02-2026 13:00,08-02-2026 14:00,08-02-2026 17:00
440,782,Campus Notice Title 440,This is the description for campus notice number 440. Please read carefully.,https://example.com/notices/image_440.jpg,published,07-01-2026 16:00,16-01-2026 16:00,21-02-2026 16:00,21-02-2026 21:00
441,214,Campus Notice Title 441,This is the description for campus notice number 441. Please read carefully.,https://example.com/notices/image_441.jpg,draft,07-01-2026 09:00,30-01-2026 09:00,24-03-2026 09:00,24-03-2026 14:00
442,940,Campus Notice Title 442,This is the description for campus notice number 442. Please read carefully.,https://example.com/notices/image_442.jpg,draft,31-03-2026 16:00,06-04-2026 16:00,21-03-2026 17:00,21-03-2026 22:00
